run_id,epoch,mesa,run_name,step,base
xotfsc10,0,14.089820861816406,train-model,172,12.06384277
xotfsc10,0,13.895708084106445,train-model,173,12.79653549194336
xotfsc10,0,11.821237564086914,train-model,174,9.808446884155273
xotfsc10,0,13.939507484436035,train-model,175,10.675711631774902
xotfsc10,0,13.930486679077148,train-model,176,11.588469505310059
xotfsc10,0,12.474614143371582,train-model,177,11.425846099853516
xotfsc10,0,13.939950942993164,train-model,178,12.572469711303711
xotfsc10,0,13.776298522949219,train-model,179,10.765741348266602
xotfsc10,0,13.062053680419922,train-model,180,11.408056259155273
xotfsc10,0,13.393453598022461,train-model,181,11.766446113586426
xotfsc10,0,13.647887229919434,train-model,182,12.398747444152832
xotfsc10,0,13.595102310180664,train-model,183,12.421111106872559
xotfsc10,0,13.216153144836426,train-model,184,11.539334297180176
xotfsc10,0,13.586614608764648,train-model,185,11.864943504333496
xotfsc10,0,13.965123176574707,train-model,186,12.039896011352539
xotfsc10,0,13.549494743347168,train-model,187,11.912956237792969
xotfsc10,0,14.070122718811035,train-model,188,12.521744728088379
xotfsc10,0,14.41125774383545,train-model,189,11.394942283630371
xotfsc10,0,13.827445983886719,train-model,190,12.64604663848877
xotfsc10,0,13.80194091796875,train-model,191,10.746359825134277
xotfsc10,0,13.94583797454834,train-model,192,11.644963264465332
xotfsc10,0,13.535600662231445,train-model,193,11.593751907348633
xotfsc10,0,13.644388198852539,train-model,194,11.305843353271484
xotfsc10,0,13.654500007629395,train-model,195,11.470870971679688
xotfsc10,0,13.767729759216309,train-model,196,12.250510215759277
xotfsc10,0,13.73053265,train-model,197,12.281853675842285
xotfsc10,0,13.877023696899414,train-model,198,12.606048583984375
xotfsc10,0,13.819458961486816,train-model,199,12.392197608947754
xotfsc10,0,13.99303913116455,train-model,200,10.809002876281738
xotfsc10,0,13.818243026733398,train-model,201,12.24942398071289
xotfsc10,0,13.66861343383789,train-model,202,11.992352485656738
xotfsc10,0,13.939713478088379,train-model,203,13.021056175231934
xotfsc10,0,12.702622413635254,train-model,204,11.178975105285645
xotfsc10,0,13.487466812133789,train-model,205,11.82938289642334
xotfsc10,0,13.950601577758789,train-model,206,12.320322036743164
xotfsc10,0,13.540441513061523,train-model,207,12.456223487854004
xotfsc10,0,13.521197319030762,train-model,208,12.226649284362793
xotfsc10,0,14.01934814453125,train-model,209,12.980006217956543
xotfsc10,0,13.782234191894531,train-model,210,12.72252082824707
xotfsc10,0,12.995381355285645,train-model,211,12.149042129516602
xotfsc10,0,13.364072799682617,train-model,212,12.689581871032715
xotfsc10,0,13.711740493774414,train-model,213,12.305448532104492
xotfsc10,0,13.908506393432617,train-model,214,12.878518104553223
xotfsc10,0,13.06820011138916,train-model,215,12.405680656433105
xotfsc10,0,14.028956413269043,train-model,216,11.366793632507324
xotfsc10,0,13.788750648498535,train-model,217,12.26655387878418
xotfsc10,0,13.720887184143066,train-model,218,11.792191505432129
xotfsc10,0,13.832812309265137,train-model,219,10.78812313079834
xotfsc10,0,13.253153800964355,train-model,220,11.146540641784668
xotfsc10,0,13.656928062438965,train-model,221,11.958747863769531
xotfsc10,0,13.568765640258789,train-model,222,11.552136421203613
xotfsc10,0,13.187288284301758,train-model,223,11.617257118225098
xotfsc10,0,13.778206825256348,train-model,224,11.18111515045166
xotfsc10,0,13.466923713684082,train-model,225,11.996889114379883
xotfsc10,0,13.884356498718262,train-model,226,11.48438549041748
xotfsc10,0,13.777935981750488,train-model,227,11.903039932250977
xotfsc10,0,13.988130569458008,train-model,228,12.303510665893555
xotfsc10,0,13.497944831848145,train-model,229,12.112320899963379
xotfsc10,0,13.793113708496094,train-model,230,12.017664909362793
xotfsc10,0,13.387402534484863,train-model,231,12.310527801513672
xotfsc10,0,13.549358367919922,train-model,232,10.790184020996094
xotfsc10,0,14.176390647888184,train-model,233,11.91174316
xotfsc10,0,13.59411334991455,train-model,234,12.886064529418945
xotfsc10,0,13.289811134338379,train-model,235,11.738200187683105
xotfsc10,0,13.070301055908203,train-model,236,11.008871078491211
xotfsc10,0,14.079191207885742,train-model,237,11.858590126037598
xotfsc10,0,13.580349922180176,train-model,238,12.413045883178711
xotfsc10,0,13.545256614685059,train-model,239,10.667877197265625
xotfsc10,0,13.385323524475098,train-model,240,11.332942008972168
xotfsc10,0,13.703045845031738,train-model,241,11.445172309875488
xotfsc10,0,13.723902702331543,train-model,242,11.919275283813477
xotfsc10,0,13.731718063354492,train-model,243,11.09981918334961
xotfsc10,0,13.798823356628418,train-model,244,11.964588165283203
xotfsc10,0,13.602535247802734,train-model,245,12.43786907196045
xotfsc10,0,13.022562026977539,train-model,246,11.584197998046875
xotfsc10,0,13.744458198547363,train-model,247,12.488118171691895
xotfsc10,0,13.900163650512695,train-model,248,11.379252433776855
xotfsc10,0,12.02456283569336,train-model,249,10.239395141601562
xotfsc10,0,13.66937542,train-model,250,12.235721588134766
xotfsc10,0,13.691962242126465,train-model,251,11.064946174621582
xotfsc10,0,13.484251022338867,train-model,252,10.969557762145996
xotfsc10,0,12.612018585205078,train-model,253,11.818846702575684
xotfsc10,0,13.723036766052246,train-model,254,11.85864543914795
xotfsc10,0,13.389265060424805,train-model,255,11.80981731414795
xotfsc10,0,13.645432472229004,train-model,256,11.56390095
xotfsc10,0,13.373758316040039,train-model,257,10.888526916503906
xotfsc10,0,13.740673065185547,train-model,258,11.565972328186035
xotfsc10,0,13.752784729003906,train-model,259,11.965479850769043
xotfsc10,0,13.903488159179688,train-model,260,11.588655471801758
xotfsc10,0,13.561410903930664,train-model,261,11.33967113494873
xotfsc10,0,13.386672019958496,train-model,262,12.464858055114746
xotfsc10,0,13.520326614379883,train-model,263,12.504854202270508
xotfsc10,0,13.26960277557373,train-model,264,11.302660942077637
xotfsc10,0,13.562023162841797,train-model,265,11.370497703552246
xotfsc10,0,13.81265926361084,train-model,266,11.127036094665527
xotfsc10,0,14.402719497680664,train-model,267,11.541566848754883
xotfsc10,0,12.424810409545898,train-model,268,11.267356872558594
xotfsc10,0,13.253472328186035,train-model,269,12.347090721130371
xotfsc10,0,14.370768547058105,train-model,270,11.704720497131348
xotfsc10,0,13.616456985473633,train-model,271,11.868590354919434
xotfsc10,0,13.943267822265625,train-model,272,12.69284439086914
xotfsc10,0,13.407746315002441,train-model,273,12.093070983886719
xotfsc10,0,13.579729080200195,train-model,274,11.741345405578613
xotfsc10,0,13.575674057006836,train-model,275,11.132113456726074
xotfsc10,0,13.424301147460938,train-model,276,11.374259948730469
xotfsc10,0,13.018668174743652,train-model,277,11.128374099731445
xotfsc10,0,13.84500503540039,train-model,278,12.41901969909668
xotfsc10,0,13.352567672729492,train-model,279,11.95255184173584
xotfsc10,0,13.577674865722656,train-model,280,11.118735313415527
xotfsc10,0,13.616189002990723,train-model,281,11.912246704101562
xotfsc10,0,14.154000282287598,train-model,282,12.065731048583984
xotfsc10,0,13.718744277954102,train-model,283,11.582575798034668
xotfsc10,0,13.507851600646973,train-model,284,12.688870429992676
xotfsc10,0,12.82330608,train-model,285,11.546928405761719
xotfsc10,0,12.290128707885742,train-model,286,11.138343811035156
xotfsc10,0,14.071634292602539,train-model,287,11.232593536376953
xotfsc10,0,13.77525520324707,train-model,288,11.774415016174316
xotfsc10,0,13.706913948059082,train-model,289,11.290206909179688
xotfsc10,0,13.819803237915039,train-model,290,12.367238998413086
xotfsc10,0,14.028839111328125,train-model,291,12.001835823059082
xotfsc10,0,13.539316177368164,train-model,292,11.940216064453125
xotfsc10,0,13.83407974243164,train-model,293,11.49625301361084
xotfsc10,0,13.957439422607422,train-model,294,11.850619316101074
xotfsc10,0,12.552836418151855,train-model,295,10.606038093566895
xotfsc10,0,13.999491691589355,train-model,296,12.216012954711914
xotfsc10,0,14.059921264648438,train-model,297,12.96252727508545
xotfsc10,0,13.673640251159668,train-model,298,11.077067375183105
xotfsc10,0,13.638757705688477,train-model,299,11.232359886169434
xotfsc10,0,13.921838760375977,train-model,300,12.460500717163086
xotfsc10,0,13.821717262268066,train-model,301,12.498651504516602
xotfsc10,0,13.83703899383545,train-model,302,11.260211944580078
xotfsc10,0,12.368310928344727,train-model,303,10.572789192199707
xotfsc10,0,14.536763191223145,train-model,304,12.336047172546387
xotfsc10,0,14.3372221,train-model,305,11.661043167114258
xotfsc10,0,13.947016716003418,train-model,306,11.772870063781738
xotfsc10,0,13.903736114501953,train-model,307,11.757890701293945
xotfsc10,0,13.681745529174805,train-model,308,10.800259590148926
xotfsc10,0,13.862367630004883,train-model,309,11.694408416748047
xotfsc10,0,13.972702980041504,train-model,310,11.979249000549316
xotfsc10,0,13.917304039001465,train-model,311,12.084578514099121
xotfsc10,0,13.91268253326416,train-model,312,11.11767578
xotfsc10,0,14.084439277648926,train-model,313,12.627891540527344
xotfsc10,0,13.913973808288574,train-model,314,11.929088592529297
xotfsc10,0,14.61528491973877,train-model,315,13.350987434387207
xotfsc10,0,13.822989463806152,train-model,316,11.917643547058105
xotfsc10,0,13.936485290527344,train-model,317,12.076784133911133
xotfsc10,0,13.370266914367676,train-model,318,11.83324909210205
xotfsc10,0,13.569652557373047,train-model,319,10.74425983428955
xotfsc10,0,13.441558837890625,train-model,320,11.218063354492188
xotfsc10,0,13.471113204956055,train-model,321,11.824519157409668
xotfsc10,0,13.874979019165039,train-model,322,11.421494483947754
xotfsc10,0,12.943750381469727,train-model,323,11.818490982055664
xotfsc10,0,13.434629440307617,train-model,324,11.729616165161133
xotfsc10,0,13.613895416259766,train-model,325,11.401586532592773
xotfsc10,0,13.915972709655762,train-model,326,11.93041706085205
xotfsc10,0,12.670293807983398,train-model,327,11.640567779541016
xotfsc10,0,13.843060493469238,train-model,328,12.516118049621582
xotfsc10,0,13.742517471313477,train-model,329,11.522895812988281
xotfsc10,0,13.597580909729004,train-model,330,11.969634056091309
xotfsc10,0,13.746224403381348,train-model,331,11.771183013916016
xotfsc10,0,14.05634593963623,train-model,332,11.618525505065918
xotfsc10,0,12.749143600463867,train-model,333,12.132430076599121
xotfsc10,0,14.144054412841797,train-model,334,12.317741394042969
xotfsc10,0,14.344281196594238,train-model,335,12.785307884216309
xotfsc10,0,13.374566078186035,train-model,336,11.155638694763184
xotfsc10,0,14.10927963256836,train-model,337,12.096940040588379
xotfsc10,0,12.993325233459473,train-model,338,12.283437728881836
xotfsc10,0,13.754833221435547,train-model,339,11.786991119384766
xotfsc10,0,13.980790138244629,train-model,340,12.941694259643555
xotfsc10,0,13.992751121520996,train-model,341,11.536577224731445
xotfsc10,0,14.362448692321777,train-model,342,12.845781326293945
xotfsc10,0,13.627875328063965,train-model,343,11.852797508239746
xotfsc10,0,14.083941459655762,train-model,344,11.62501049041748
xotfsc10,0,13.68786907196045,train-model,345,11.548833847045898
xotfsc10,0,13.60944652557373,train-model,346,11.81163215637207
xotfsc10,0,13.995387077331543,train-model,347,12.182455062866211
xotfsc10,0,13.944698333740234,train-model,348,12.452930450439453
xotfsc10,0,13.712594985961914,train-model,349,11.886040687561035
xotfsc10,0,13.878727912902832,train-model,350,11.443361282348633
xotfsc10,0,13.983712196350098,train-model,351,11.650106430053711
xotfsc10,0,13.306387901306152,train-model,352,9.976278305053711
xotfsc10,0,13.134612083435059,train-model,353,11.669979095458984
xotfsc10,0,13.792595863342285,train-model,354,11.438115119934082
xotfsc10,0,13.636903762817383,train-model,355,11.854008674621582
xotfsc10,0,13.496045112609863,train-model,356,11.340689659118652
xotfsc10,0,13.206816673278809,train-model,357,11.858022689819336
xotfsc10,0,13.110344886779785,train-model,358,11.10708236694336
xotfsc10,0,12.506928443908691,train-model,359,11.262889862060547
xotfsc10,0,13.689952850341797,train-model,360,11.947526931762695
xotfsc10,0,13.611743927001953,train-model,361,11.93607234954834
xotfsc10,0,13.707270622253418,train-model,362,11.08355427
xotfsc10,0,13.439889907836914,train-model,363,12.387999534606934
xotfsc10,0,13.832179069519043,train-model,364,12.34811782836914
xotfsc10,0,13.458015441894531,train-model,365,11.315576553344727
xotfsc10,0,13.556585311889648,train-model,366,12.52663516998291
xotfsc10,0,13.589945793151855,train-model,367,11.360340118408203
xotfsc10,0,13.506230354309082,train-model,368,11.971952438354492
xotfsc10,0,13.565980911254883,train-model,369,11.432841300964355
xotfsc10,0,13.21719741821289,train-model,370,11.771524429321289
xotfsc10,0,13.52756118774414,train-model,371,11.511025428771973
xotfsc10,0,13.534465789794922,train-model,372,11.921714782714844
xotfsc10,0,13.25619125366211,train-model,373,11.843389511108398
xotfsc10,0,13.026435852050781,train-model,374,9.995944977
xotfsc10,0,12.984835624694824,train-model,375,10.650954246520996
xotfsc10,0,12.972735404968262,train-model,376,11.120264053344727
xotfsc10,0,13.2845459,train-model,377,12.055445671081543
xotfsc10,0,12.533984184265137,train-model,378,10.996940612792969
xotfsc10,0,11.882160186767578,train-model,379,11.057915687561035
xotfsc10,0,13.122631072998047,train-model,380,10.540623664855957
xotfsc10,0,12.882711410522461,train-model,381,10.534708023071289
xotfsc10,0,13.200084686279297,train-model,382,11.968650817871094
xotfsc10,0,13.191105842590332,train-model,383,10.61190128326416
xotfsc10,0,13.337677955627441,train-model,384,10.30928897857666
xotfsc10,0,13.113042831420898,train-model,385,10.727831840515137
xotfsc10,0,13.034064292907715,train-model,386,11.48865032196045
xotfsc10,0,12.316712379455566,train-model,387,9.752533912658691
xotfsc10,0,13.284796714782715,train-model,388,10.69190788269043
xotfsc10,0,13.097476959228516,train-model,389,9.909218788146973
xotfsc10,0,13.206093788146973,train-model,390,11.12390422821045
xotfsc10,0,13.233681678771973,train-model,391,11.975676536560059
xotfsc10,0,13.023558616638184,train-model,392,11.115215301513672
xotfsc10,0,12.849225997924805,train-model,393,11.243831634521484
xotfsc10,0,13.036126136779785,train-model,394,11.332367897033691
xotfsc10,0,13.013583183288574,train-model,395,11.938395500183105
xotfsc10,0,12.813666343688965,train-model,396,10.799999237060547
xotfsc10,0,13.557673454284668,train-model,397,10.791464805603027
xotfsc10,0,13.22904109954834,train-model,398,11.68186092376709
xotfsc10,0,12.821619987487793,train-model,399,11.604065895080566
xotfsc10,0,13.273917198181152,train-model,400,11.600799560546875
xotfsc10,0,13.292956352233887,train-model,401,11.617307662963867
xotfsc10,0,13.137904167175293,train-model,402,11.867183685302734
xotfsc10,0,13.48582935333252,train-model,403,12.003141403198242
xotfsc10,0,13.28632640838623,train-model,404,11.002243041992188
xotfsc10,0,13.053093910217285,train-model,405,11.455649375915527
xotfsc10,0,13.326976776123047,train-model,406,10.455584526062012
xotfsc10,0,13.353349685668945,train-model,407,12.351984024047852
xotfsc10,0,13.362948417663574,train-model,408,12.680889129638672
xotfsc10,0,13.396589279174805,train-model,409,12.375730514526367
xotfsc10,0,12.771577835083008,train-model,410,11.961503982543945
xotfsc10,0,13.032261848449707,train-model,411,11.013934135437012
xotfsc10,0,13.676071166992188,train-model,412,12.265035629272461
xotfsc10,0,13.88791275024414,train-model,413,11.811931610107422
xotfsc10,0,13.015199661254883,train-model,414,11.724346160888672
xotfsc10,0,13.335233688354492,train-model,415,11.51049518585205
xotfsc10,0,13.33079719543457,train-model,416,11.63972282409668
xotfsc10,0,13.276527404785156,train-model,417,10.715747833251953
xotfsc10,0,13.295782089233398,train-model,418,12.349403381347656
xotfsc10,0,13.340179443359375,train-model,419,11.52902889251709
xotfsc10,0,13.403733253479004,train-model,420,12.155426979064941
xotfsc10,0,13.197214126586914,train-model,421,11.386387825012207
xotfsc10,0,13.006645202636719,train-model,422,11.890565872192383
xotfsc10,0,13.090621948242188,train-model,423,11.14327335357666
xotfsc10,0,13.292499542236328,train-model,424,11.854493141174316
xotfsc10,0,12.752933502197266,train-model,425,10.873112678527832
xotfsc10,0,13.156718254089355,train-model,426,11.956170082092285
xotfsc10,0,12.932270050048828,train-model,427,11.584575653076172
xotfsc10,0,12.809767723083496,train-model,428,11.724637985229492
xotfsc10,0,12.922272682189941,train-model,429,11.412930488586426
xotfsc10,0,13.096153259277344,train-model,430,12.037352561950684
xotfsc10,0,12.909260749816895,train-model,431,11.450854301452637
xotfsc10,0,11.30717658996582,train-model,432,11.096165657043457
xotfsc10,0,13.015028953552246,train-model,433,11.286612510681152
xotfsc10,0,12.141136169433594,train-model,434,11.073137283325195
xotfsc10,0,12.542224884033203,train-model,435,10.235085487365723
xotfsc10,0,12.597877502441406,train-model,436,10.57815170288086
xotfsc10,0,13.083476066589355,train-model,437,11.78311538696289
xotfsc10,0,12.580626487731934,train-model,438,11.84792423248291
xotfsc10,0,11.610794067382812,train-model,439,10.913644790649414
xotfsc10,0,12.143848419189453,train-model,440,11.52929973602295
xotfsc10,0,12.600038528442383,train-model,441,10.98474121
xotfsc10,0,11.784781455993652,train-model,442,11.009150505065918
xotfsc10,0,11.628890991210938,train-model,443,9.993778228759766
xotfsc10,0,11.579093933105469,train-model,444,10.178436279296875
xotfsc10,0,11.562520980834961,train-model,445,9.420294761657715
xotfsc10,0,11.537568092346191,train-model,446,10.603731155395508
xotfsc10,0,12.09173583984375,train-model,447,10.844943046569824
xotfsc10,0,11.510651588439941,train-model,448,10.513982772827148
xotfsc10,0,13.768317222595215,train-model,449,10.227910995483398
xotfsc10,0,12.023016929626465,train-model,450,10.708305358886719
xotfsc10,0,12.651277542114258,train-model,451,11.517221450805664
